Sum - 11,Data,,
key,S_1,S_2,Total Result
201673,1,1,2
201674,1,1,2
201675,1,1,2
201676,1,1,2
201677,1,1,2
201678,1,1,2
201679,1,1,2
201680,1,1,2
201681,1,1,2
201682,1,1,2
201683,1,1,2
201684,1,1,2
201685,1,1,2
201686,1,1,2
201687,1,1,2
201688,1,1,2
201689,1,1,2
201690,1,1,2
201691,1,1,2
201692,1,1,2
201693,1,1,2
201694,1,1,2
201695,1,1,2
201696,1,1,2
201697,1,1,2
201698,1,1,2
201699,1,1,2
201700,1,1,2
201701,1,1,2
201702,1,1,2
201703,1,1,2
201704,1,1,2
201705,1,1,2
201706,1,1,2
201707,1,1,2
201708,1,1,2
201709,1,1,2
201710,1,1,2
201711,1,1,2
201712,1,1,2
201713,1,1,2
201714,1,1,2
201715,1,1,2
201716,1,1,2
201717,1,1,2
201718,1,1,2
201719,1,1,2
201720,1,1,2
201721,1,1,2
201722,1,1,2
201723,1,1,2
201724,1,1,2
201725,1,1,2
201726,1,1,2
201727,1,1,2
201728,1,1,2
201729,1,1,2
201730,1,1,2
201731,1,1,2
201732,1,1,2
201733,1,1,2
201734,1,1,2
201735,1,1,2
201736,1,1,2
201737,1,1,2
201738,1,1,2
201739,1,1,2
201740,1,1,2
201741,1,1,2
201742,1,1,2
201743,1,1,2
201744,1,1,2
201745,1,1,2
201746,1,1,2
201747,1,1,2
201748,1,1,2
201749,1,1,2
201750,1,1,2
201751,1,1,2
201752,1,1,2
201753,1,,1
201754,1,1,2
201755,1,,1
201756,1,,1
201757,1,,1
201758,1,,1
201759,1,1,2
201760,1,,1
201761,1,,1
201762,1,,1
201763,1,,1
201764,1,,1
201765,1,,1
201766,1,,1
201767,1,,1
201768,1,,1
201769,1,,1
201770,1,,1
201771,1,,1
201772,1,,1
201773,1,,1
201774,1,,1
201775,1,,1
201776,1,,1
201777,1,,1
201778,1,,1
201779,1,,1
201780,1,1,2
201781,1,1,2
201782,1,1,2
201783,1,1,2
201784,1,,1
201785,1,1,2
201786,1,1,2
201787,1,1,2
201788,1,1,2
201789,1,1,2
201790,1,1,2
201791,1,1,2
201792,1,,1
201793,1,,1
201794,1,,1
201795,1,1,2
201796,1,1,2
201797,1,1,2
201798,1,1,2
201799,1,1,2
201800,1,1,2
201801,1,1,2
201802,1,1,2
201803,1,1,2
201804,1,1,2
201805,1,1,2
201806,1,1,2
201807,1,1,2
201808,1,1,2
201809,1,1,2
201810,1,1,2
201811,1,1,2
201812,1,1,2
201813,1,,1
201814,1,1,2
201815,1,,1
201816,1,1,2
201817,1,1,2
201818,1,1,2
201819,1,1,2
201821,1,1,2
201822,1,1,2
201823,1,1,2
201824,1,1,2
201825,1,1,2
201826,1,1,2
201827,1,1,2
201828,1,1,2
201829,1,1,2
201830,1,1,2
201831,1,1,2
201832,1,1,2
201833,1,1,2
201834,1,1,2
201835,1,,1
201836,1,1,2
201837,1,1,2
201838,1,1,2
201839,1,1,2
201840,1,1,2
201841,1,1,2
201842,1,1,2
201843,1,1,2
201844,1,1,2
201845,1,1,2
201846,1,1,2
201847,1,1,2
201848,1,1,2
201849,1,1,2
201850,1,1,2
201851,1,1,2
201852,1,1,2
201853,1,1,2
201854,1,1,2
201855,1,1,2
201857,1,1,2
201858,1,1,2
201859,1,1,2
201860,1,1,2
201861,1,1,2
201862,1,1,2
201863,1,1,2
201864,1,1,2
201865,1,1,2
201866,1,1,2
201867,1,1,2
201868,1,1,2
201869,1,1,2
201870,1,1,2
201871,1,1,2
201872,1,1,2
201873,1,1,2
201874,1,1,2
201875,1,1,2
201877,1,1,2
201878,1,1,2
201879,1,1,2
201880,1,1,2
201881,1,1,2
201882,1,1,2
201883,1,1,2
201884,1,,1
201885,1,,1
201886,1,,1
201887,1,1,2
201889,1,1,2
201890,1,1,2
201891,1,1,2
201892,1,1,2
201893,1,1,2
201894,1,1,2
201895,1,1,2
201896,1,1,2
201898,1,1,2
201899,1,1,2
201900,1,1,2
201901,1,1,2
201902,1,1,2
201903,1,1,2
201904,1,1,2
201905,1,1,2
201906,1,1,2
201907,1,1,2
201908,1,1,2
201909,1,1,2
201910,1,1,2
201911,1,1,2
201912,1,1,2
201913,1,1,2
201914,1,1,2
201915,1,1,2
201916,1,1,2
201917,1,1,2
201918,1,1,2
201919,1,1,2
201920,1,1,2
201921,1,1,2
201922,1,1,2
201923,1,1,2
201924,1,1,2
201925,1,1,2
201926,1,1,2
201927,1,1,2
201928,1,1,2
201929,1,1,2
201930,1,1,2
201931,1,1,2
201932,1,1,2
201933,1,1,2
201934,1,1,2
201935,1,1,2
201936,1,1,2
201937,1,1,2
201938,1,1,2
201939,1,1,2
201940,1,1,2
201941,1,1,2
201942,1,1,2
201943,1,1,2
201944,1,,1
201945,1,,1
201946,1,,1
201947,1,1,2
201948,1,1,2
201949,1,1,2
201950,1,1,2
201951,1,1,2
201952,1,,1
201953,1,1,2
201954,1,1,2
201955,1,1,2
201956,1,1,2
201957,1,1,2
201958,1,1,2
201959,1,1,2
201960,1,,1
201961,1,,1
201962,1,,1
201963,1,,1
201964,1,,1
201965,1,,1
201966,1,,1
201967,1,,1
201968,0,,0
201969,1,1,2
201970,1,,1
201971,1,,1
201972,1,,1
201973,1,,1
201974,1,,1
201975,1,,1
201976,1,,1
201977,1,,1
201978,1,1,2
201979,1,,1
201980,1,,1
201981,1,1,2
201982,1,1,2
201983,1,,1
201984,1,,1
201985,1,1,2
201986,1,1,2
201987,1,,1
201988,1,,1
201989,1,1,2
201990,1,1,2
201991,1,,1
201992,1,,1
201994,1,,1
201996,1,1,2
201997,1,1,2
201998,1,1,2
201999,1,1,2
202000,1,1,2
202001,1,,1
202002,1,,1
202004,1,1,2
202006,1,1,2
202007,1,1,2
202008,1,1,2
202011,1,,1
202012,1,1,2
202013,1,,1
202014,1,1,2
202015,1,1,2
202016,1,1,2
202017,1,1,2
202018,1,1,2
202019,1,1,2
202020,1,1,2
202021,1,1,2
202022,1,1,2
202023,1,1,2
202024,1,1,2
202025,1,1,2
202026,1,1,2
202027,1,1,2
202028,1,1,2
202029,1,1,2
202030,1,1,2
202031,1,1,2
202032,1,1,2
202033,1,1,2
202034,1,1,2
202035,1,1,2
202036,1,1,2
202037,1,1,2
202038,1,1,2
202039,1,,1
202040,1,1,2
202041,1,1,2
202042,1,,1
202044,1,1,2
202045,1,1,2
202046,1,1,2
202047,1,1,2
202048,1,1,2
202049,1,1,2
202050,1,1,2
202051,1,1,2
202053,1,1,2
202055,1,,1
202056,1,1,2
202057,1,1,2
202058,1,1,2
202059,1,1,2
202060,1,,1
202061,1,,1
202062,1,1,2
202063,1,1,2
202064,1,1,2
202065,1,1,2
202066,1,1,2
202067,1,1,2
202068,1,1,2
202069,1,1,2
202070,1,1,2
202071,1,1,2
202072,1,1,2
202073,1,1,2
202074,1,1,2
202075,1,1,2
202076,1,1,2
202077,1,1,2
202078,1,1,2
202079,1,1,2
202080,1,1,2
202081,1,1,2
202082,1,1,2
202083,1,1,2
202084,1,1,2
202085,1,1,2
202086,1,1,2
202087,1,1,2
202088,1,1,2
202089,1,1,2
202090,1,1,2
202091,1,1,2
202092,1,1,2
202093,1,1,2
202094,1,1,2
202095,1,1,2
202096,1,1,2
202097,1,1,2
202098,1,,1
202099,1,,1
202100,1,,1
202101,1,,1
202102,1,1,2
202103,1,1,2
202104,1,,1
202105,1,,1
202106,1,1,2
202107,1,1,2
202108,1,1,2
202109,1,,1
202110,1,1,2
202111,1,1,2
202112,1,1,2
202113,1,1,2
202114,1,1,2
202115,1,1,2
202116,1,1,2
202117,1,1,2
202118,1,1,2
202119,1,1,2
202120,1,1,2
202121,1,1,2
202122,1,1,2
202123,1,1,2
202124,1,1,2
202125,1,1,2
202126,1,1,2
202127,1,1,2
202128,1,,1
202129,1,,1
202130,1,,1
202131,1,1,2
202132,1,1,2
202133,1,1,2
202134,1,1,2
202135,1,1,2
202136,1,1,2
202137,1,1,2
202138,1,1,2
202139,1,1,2
202140,1,1,2
202141,1,1,2
202142,1,1,2
202143,1,1,2
202144,1,1,2
202145,1,1,2
202146,1,1,2
202147,1,1,2
202148,1,1,2
202149,1,1,2
202150,1,1,2
202151,1,1,2
202152,1,1,2
202153,1,1,2
202154,1,1,2
202155,1,1,2
202156,1,1,2
202157,1,1,2
202158,1,,1
202159,1,,1
202160,1,1,2
202161,1,,1
202162,1,,1
202163,1,1,2
202164,1,,1
202165,1,,1
202166,1,1,2
202167,1,,1
202168,1,1,2
202169,1,1,2
202170,1,1,2
202172,1,,1
202173,1,,1
202174,1,,1
202175,1,,1
202176,1,,1
202177,1,,1
202178,1,,1
202179,1,,1
202180,1,,1
202181,1,,1
202182,1,,1
202183,1,,1
202184,1,,1
202185,1,,1
202186,1,,1
202187,1,,1
202188,1,,1
202190,1,1,2
202191,1,1,2
202192,1,1,2
202193,1,1,2
202194,1,1,2
202195,1,,1
202196,1,,1
202197,1,,1
202198,1,,1
202199,1,1,2
202200,1,1,2
202201,1,1,2
202202,1,1,2
202203,1,1,2
202204,1,1,2
202205,1,1,2
202206,1,1,2
202207,1,,1
202208,1,1,2
202209,1,1,2
202210,1,1,2
202211,1,1,2
202212,1,,1
202213,1,,1
202214,1,,1
202215,0,,0
202216,1,1,2
202217,1,1,2
202218,1,1,2
202219,1,1,2
202220,1,1,2
202221,1,1,2
202222,1,1,2
202223,1,1,2
202224,1,1,2
202225,0,,0
202226,1,1,2
202227,1,1,2
202228,1,1,2
202229,1,1,2
202230,1,1,2
202231,1,1,2
202232,1,1,2
202233,1,1,2
202234,1,1,2
202235,1,1,2
202236,1,1,2
202237,1,1,2
202238,1,1,2
202239,1,1,2
202240,1,1,2
202241,1,1,2
202242,1,1,2
202243,1,1,2
202244,1,1,2
202245,1,1,2
202246,1,1,2
202247,1,1,2
202248,1,1,2
202249,1,1,2
202250,1,1,2
202251,1,1,2
202252,1,1,2
202253,1,1,2
202254,1,1,2
202255,1,1,2
202256,1,1,2
202257,1,1,2
202258,1,1,2
202259,1,1,2
202260,1,1,2
202261,1,1,2
202262,1,1,2
202263,1,1,2
202264,1,1,2
202265,1,1,2
202266,1,1,2
202267,1,1,2
202268,1,1,2
202269,1,1,2
202270,1,1,2
202271,1,1,2
202272,1,1,2
202273,1,1,2
202274,1,1,2
202275,1,1,2
202276,1,1,2
202277,1,1,2
202278,1,1,2
202279,1,1,2
202280,1,1,2
202281,1,1,2
202282,1,1,2
202283,1,1,2
202284,1,1,2
202285,1,1,2
202286,1,1,2
202287,1,1,2
202288,1,1,2
202289,1,1,2
202290,1,1,2
202291,1,1,2
202292,1,1,2
202293,1,1,2
202294,1,1,2
202295,1,1,2
202296,1,1,2
202297,1,1,2
202298,1,1,2
202299,1,1,2
202300,1,1,2
202301,1,1,2
202302,1,1,2
202303,1,1,2
202304,1,1,2
202305,1,1,2
202306,1,1,2
202307,1,1,2
202308,1,1,2
202309,1,1,2
202310,1,1,2
202311,1,1,2
202312,1,1,2
202313,1,1,2
202314,1,1,2
202315,1,1,2
202316,1,1,2
202317,1,1,2
202318,1,1,2
202319,1,1,2
202320,1,1,2
202321,1,1,2
202322,1,1,2
202323,1,1,2
202324,1,1,2
202325,1,1,2
202326,1,1,2
202327,1,1,2
202328,1,1,2
202329,1,1,2
202330,1,1,2
202331,1,1,2
202332,1,1,2
202333,1,1,2
202334,1,1,2
202335,1,1,2
202336,1,1,2
202337,1,1,2
202338,1,1,2
202339,1,1,2
202340,1,1,2
202341,1,1,2
202342,1,1,2
202343,1,1,2
202344,1,1,2
202345,1,1,2
202346,1,1,2
202347,1,1,2
202348,1,1,2
202349,1,1,2
202350,1,1,2
202351,1,1,2
202352,1,1,2
202353,1,1,2
202354,1,1,2
202355,1,1,2
202356,1,1,2
202357,1,1,2
202358,1,1,2
202359,1,1,2
202360,1,1,2
202361,1,1,2
202362,1,1,2
202363,1,1,2
202364,1,1,2
202365,1,1,2
202366,1,1,2
202367,1,1,2
202368,1,1,2
202369,1,1,2
202370,1,1,2
202371,1,1,2
202372,1,1,2
202373,1,1,2
202374,1,1,2
202375,1,1,2
202376,1,1,2
202377,1,1,2
202378,1,1,2
202379,1,1,2
202380,1,1,2
202381,1,1,2
202382,1,,1
202383,0,,0
202384,1,,1
202385,0,,0
202386,1,1,2
202387,1,1,2
202388,1,1,2
202389,1,1,2
202390,1,1,2
202391,1,1,2
202392,1,1,2
202393,1,1,2
202394,0,,0
202395,1,1,2
202396,1,1,2
202397,1,1,2
202398,1,1,2
202399,1,1,2
202400,1,1,2
202401,1,1,2
202402,1,1,2
202403,1,1,2
202404,1,1,2
202405,1,1,2
202406,1,1,2
202407,1,,1
202408,1,,1
202409,1,,1
202410,1,,1
202411,1,,1
202412,1,1,2
202413,1,1,2
202414,1,1,2
202415,1,1,2
202416,1,1,2
202417,1,1,2
202418,1,1,2
202419,1,1,2
202420,1,1,2
202421,1,1,2
202422,1,1,2
202423,1,1,2
202424,1,1,2
202425,1,1,2
202426,1,1,2
202427,1,1,2
202428,1,1,2
202429,1,1,2
202430,1,1,2
202431,1,1,2
202432,1,1,2
202433,1,1,2
202434,1,1,2
202435,1,1,2
202436,1,1,2
202437,1,1,2
202438,1,1,2
202439,1,1,2
202440,1,1,2
202441,1,1,2
202442,1,1,2
202443,1,1,2
202444,1,1,2
202445,1,1,2
202446,1,1,2
202447,1,1,2
202448,1,1,2
202449,1,1,2
202450,1,1,2
202451,1,1,2
202452,1,1,2
202453,1,1,2
202454,1,1,2
202455,1,1,2
202456,1,1,2
202457,1,1,2
202458,1,1,2
202459,1,1,2
202460,1,1,2
202461,1,1,2
202462,1,,1
202463,1,,1
202464,1,,1
202465,1,,1
202466,1,,1
202467,1,1,2
202468,1,1,2
202469,1,1,2
202470,1,1,2
202471,1,1,2
202472,1,1,2
202473,1,1,2
202474,1,1,2
202475,1,,1
202476,1,1,2
202477,1,1,2
202478,1,1,2
202479,1,1,2
202480,1,1,2
202481,1,1,2
202482,1,,1
202483,1,1,2
202484,1,,1
202485,1,,1
202486,1,,1
202487,1,1,2
202488,1,,1
202489,1,1,2
202490,1,1,2
202491,1,1,2
202492,1,1,2
202493,1,1,2
202494,1,,1
202495,1,1,2
202496,1,1,2
202497,1,1,2
202498,1,1,2
202499,1,1,2
202500,1,1,2
202501,1,1,2
202502,1,1,2
202503,1,1,2
202504,1,1,2
202505,1,1,2
202506,1,1,2
202508,1,1,2
202509,1,1,2
202511,1,1,2
202512,1,1,2
202513,1,1,2
202514,1,1,2
202515,1,1,2
202516,1,1,2
202517,1,1,2
202518,1,1,2
202519,1,1,2
202520,1,1,2
202521,1,1,2
202522,1,1,2
202523,1,1,2
202524,1,1,2
202525,1,1,2
202526,1,1,2
202527,1,1,2
202528,1,1,2
202529,1,1,2
202530,1,1,2
202531,1,1,2
202532,1,1,2
202533,1,1,2
202534,1,1,2
202535,1,1,2
202536,1,1,2
202537,1,1,2
202538,1,1,2
202539,1,1,2
202540,1,1,2
202541,1,1,2
202542,1,1,2
202543,1,1,2
202544,1,1,2
202545,1,1,2
202546,1,,1
202547,1,,1
202548,1,,1
202549,1,1,2
202550,1,1,2
202551,1,1,2
202552,1,1,2
202553,1,1,2
202554,1,1,2
202555,1,1,2
202556,1,1,2
202557,1,1,2
202558,1,1,2
202559,1,1,2
202560,1,1,2
202561,1,1,2
202562,1,1,2
202563,1,1,2
202564,1,1,2
202565,1,1,2
202566,1,1,2
202567,1,1,2
202568,1,1,2
202569,1,1,2
202570,1,1,2
202571,1,1,2
202572,1,1,2
202573,1,1,2
202574,1,1,2
202575,1,1,2
202576,1,1,2
202577,1,1,2
202578,1,1,2
202579,1,1,2
202580,1,1,2
202581,1,1,2
202582,1,1,2
202583,1,1,2
202584,1,1,2
202585,1,1,2
202586,1,1,2
202587,1,1,2
202589,1,1,2
202591,1,1,2
202592,1,1,2
202593,1,1,2
202594,1,1,2
202595,1,1,2
202596,1,1,2
202597,1,1,2
202598,1,1,2
202599,1,1,2
202600,1,1,2
202601,1,1,2
202602,1,1,2
202603,1,,1
202604,1,1,2
202606,1,1,2
202607,1,1,2
202608,1,1,2
202609,1,1,2
202610,1,1,2
202613,1,1,2
202615,1,1,2
202617,1,1,2
202618,1,1,2
202619,1,1,2
202620,1,1,2
202621,1,1,2
202622,1,1,2
202623,1,1,2
202624,1,1,2
202625,1,1,2
202626,1,1,2
202627,1,1,2
202628,1,1,2
202629,1,1,2
202630,1,1,2
202631,1,1,2
202632,1,1,2
202633,1,1,2
202634,1,1,2
202635,1,1,2
202636,1,1,2
202637,1,1,2
202638,1,1,2
202639,1,1,2
202640,1,1,2
202641,1,1,2
202642,1,1,2
202643,1,1,2
202644,1,1,2
202645,1,1,2
202646,1,1,2
202647,1,1,2
202648,1,1,2
202649,1,1,2
202650,1,1,2
202651,1,1,2
202652,1,1,2
202653,1,1,2
202654,1,1,2
202655,1,1,2
202656,1,1,2
202657,1,1,2
202658,1,1,2
202659,1,1,2
202660,1,1,2
202661,1,1,2
202662,1,1,2
202663,1,1,2
202664,1,1,2
202665,1,1,2
202666,1,1,2
202667,1,1,2
202668,1,1,2
202669,1,1,2
202670,1,1,2
202671,1,1,2
202672,1,1,2
202673,1,1,2
202674,1,1,2
202675,1,1,2
202676,1,1,2
202677,1,1,2
202678,1,,1
202679,1,,1
202680,1,,1
202681,1,,1
202682,1,,1
202683,1,1,2
202684,1,1,2
202685,1,1,2
202686,1,1,2
202687,1,1,2
202688,1,1,2
202689,1,1,2
202690,1,1,2
202691,1,1,2
202692,1,1,2
202693,1,,1
202694,1,,1
202695,1,,1
202696,1,,1
202697,1,,1
202698,1,,1
202699,1,,1
202700,1,,1
202701,1,,1
202702,1,,1
202703,1,,1
202704,1,,1
202705,1,,1
202706,1,,1
202707,1,,1
202708,1,,1
202709,1,,1
202710,1,,1
202711,1,,1
202712,1,,1
202713,1,,1
202714,1,,1
202715,1,,1
202716,1,,1
202717,1,,1
202718,1,,1
202719,1,,1
202720,1,,1
202721,1,,1
202722,1,,1
202723,1,,1
202724,1,,1
202725,1,,1
202726,1,,1
202727,1,,1
202728,1,,1
202729,1,,1
202730,1,,1
202731,1,,1
202732,1,,1
202733,1,,1
202734,1,,1
202735,1,,1
202736,1,,1
202737,1,,1
202738,1,,1
202739,1,,1
202740,1,,1
202741,1,,1
202742,1,,1
202743,1,,1
202744,1,,1
202745,1,,1
202746,1,,1
202747,1,,1
202748,1,,1
202749,1,,1
202750,1,,1
202751,1,,1
202752,1,,1
202753,1,,1
202754,1,,1
202755,1,,1
202756,1,,1
202757,1,,1
202758,1,,1
202759,1,,1
202760,1,,1
202761,1,,1
202762,1,1,2
202763,1,1,2
202764,1,1,2
202765,1,1,2
202766,1,1,2
202767,1,1,2
202768,1,1,2
202769,1,1,2
202770,1,1,2
202771,1,1,2
202772,1,1,2
202773,1,1,2
202774,1,1,2
202775,1,1,2
202776,1,1,2
202777,1,1,2
202778,1,1,2
202779,1,1,2
202780,1,1,2
202781,1,1,2
202782,1,1,2
202783,1,1,2
202784,1,1,2
202785,1,1,2
202786,1,1,2
202787,1,1,2
202788,1,1,2
202789,1,1,2
202790,1,1,2
202791,1,1,2
202792,1,1,2
202793,1,1,2
202795,1,1,2
202796,1,1,2
202797,1,1,2
202798,1,1,2
202799,1,1,2
202800,1,,1
202801,1,,1
202802,1,,1
202803,1,,1
202804,1,,1
202805,1,,1
202806,1,,1
202807,1,1,2
202808,1,1,2
202809,1,1,2
202810,1,1,2
202811,1,1,2
202812,1,1,2
202813,1,1,2
202814,1,1,2
202815,1,1,2
202816,1,1,2
202817,1,1,2
202818,1,1,2
202819,1,1,2
202820,1,,1
202821,1,,1
202822,1,,1
202823,1,,1
202824,1,,1
202825,1,,1
202826,1,,1
202827,1,,1
202828,1,,1
202829,1,,1
202830,1,,1
202832,0,,0
202833,1,1,2
202834,1,1,2
202835,1,1,2
202836,1,,1
202837,1,,1
202838,1,,1
202839,1,1,2
202840,1,1,2
202841,1,1,2
202842,1,1,2
202843,1,1,2
202844,1,1,2
202845,1,1,2
202846,0,,0
202847,1,1,2
202848,1,1,2
202849,1,1,2
202850,1,1,2
202851,1,1,2
202852,1,1,2
202853,1,1,2
202854,1,1,2
202855,1,1,2
202856,1,1,2
202857,1,,1
202858,1,,1
202859,1,1,2
202860,1,1,2
202861,1,1,2
202862,1,1,2
202863,1,1,2
202864,1,1,2
202865,1,1,2
202866,1,1,2
202867,1,1,2
202868,1,1,2
202869,1,1,2
202870,1,1,2
202871,1,1,2
202872,1,1,2
202873,1,1,2
202874,1,1,2
202875,1,1,2
202876,1,1,2
202877,1,1,2
202878,1,1,2
202879,1,1,2
202880,1,1,2
202881,1,1,2
202882,1,1,2
202883,1,1,2
202884,1,1,2
202885,1,1,2
202886,1,1,2
202887,1,1,2
202898,1,1,2
202899,1,1,2
202900,1,1,2
202901,1,1,2
202902,1,1,2
202903,1,1,2
202904,1,1,2
202905,1,1,2
202906,1,1,2
202907,1,1,2
202908,1,1,2
202909,1,1,2
202910,1,1,2
202911,1,1,2
202912,1,1,2
202913,1,1,2
202914,1,1,2
202915,1,1,2
202916,1,1,2
202917,1,1,2
202918,1,1,2
202919,1,1,2
202920,1,1,2
202921,1,1,2
202922,1,1,2
202923,1,1,2
202924,1,1,2
202925,1,1,2
202926,1,1,2
202927,1,1,2
202930,1,1,2
202931,1,1,2
202932,1,1,2
202933,1,1,2
202934,1,1,2
202935,1,1,2
202936,1,1,2
202937,1,1,2
202938,1,1,2
202939,1,1,2
202940,1,1,2
202941,1,1,2
202942,1,1,2
202943,1,1,2
202944,1,,1
202945,1,,1
202946,1,,1
202947,1,,1
202948,1,,1
202949,1,1,2
202950,1,,1
202951,1,1,2
202952,1,1,2
202953,1,,1
202954,1,1,2
202955,1,,1
202956,1,1,2
202957,1,1,2
202958,1,,1
202959,1,1,2
202960,1,1,2
202961,1,1,2
202962,1,1,2
202963,1,1,2
202964,1,1,2
202965,1,1,2
202966,1,1,2
202967,1,1,2
202968,1,1,2
202969,1,,1
202970,1,,1
202971,1,,1
202972,0,,0
202973,1,1,2
202974,1,,1
202975,1,1,2
202976,1,1,2
202977,1,1,2
202978,1,1,2
202979,1,1,2
202980,1,1,2
202981,1,1,2
202982,1,1,2
202983,1,1,2
202984,1,1,2
202985,1,1,2
202986,1,1,2
202987,1,1,2
202988,1,1,2
202989,1,1,2
202990,1,1,2
202991,1,1,2
202992,1,1,2
202993,1,1,2
202994,1,1,2
202995,1,1,2
202996,1,1,2
202997,1,1,2
202998,1,1,2
202999,1,1,2
203000,1,1,2
203001,1,1,2
203002,1,1,2
203003,1,1,2
203004,1,1,2
203005,1,1,2
203006,1,1,2
203007,1,1,2
203008,1,1,2
203009,1,,1
203010,1,1,2
203011,1,1,2
203012,1,1,2
203013,1,1,2
203014,1,1,2
203015,1,1,2
203016,1,1,2
203017,1,1,2
203018,1,1,2
203019,1,1,2
203020,1,1,2
203021,1,1,2
203022,1,1,2
203023,1,1,2
203025,1,1,2
203026,1,,1
203027,1,,1
203028,1,,1
203029,1,,1
203030,1,,1
203031,1,,1
203032,1,1,2
203033,1,1,2
203034,1,,1
203035,1,1,2
203036,1,1,2
203037,1,,1
203038,1,1,2
203039,1,1,2
203040,1,1,2
203041,1,1,2
203042,1,1,2
203043,1,1,2
203044,1,1,2
203045,1,1,2
203046,1,1,2
203047,1,1,2
203048,1,1,2
203049,1,1,2
203050,1,1,2
203051,1,1,2
203052,1,1,2
203053,1,1,2
203054,1,1,2
203055,1,1,2
203056,1,1,2
203057,1,1,2
203058,1,1,2
203059,1,1,2
203060,1,1,2
203061,1,1,2
203062,1,1,2
203063,1,1,2
203064,1,1,2
203065,1,1,2
203066,1,1,2
203067,1,1,2
203068,1,1,2
203069,1,1,2
203070,1,1,2
203071,1,1,2
203072,1,1,2
203073,1,1,2
203074,1,1,2
203075,1,1,2
203076,1,1,2
203077,1,1,2
203078,1,1,2
203079,1,1,2
203080,1,1,2
203081,1,1,2
203082,1,1,2
203083,1,1,2
203084,1,1,2
203085,1,1,2
203086,1,1,2
203087,1,1,2
203088,1,1,2
203089,1,1,2
203090,1,1,2
203091,1,1,2
203092,1,1,2
203093,1,1,2
203094,1,1,2
203095,1,1,2
203096,1,1,2
203097,1,1,2
203098,1,1,2
203099,1,1,2
203100,1,1,2
203101,1,1,2
203102,1,1,2
203103,1,1,2
203104,1,1,2
203105,1,1,2
203106,1,1,2
203107,1,1,2
203108,1,1,2
203109,1,1,2
203110,1,1,2
203111,1,1,2
203112,1,1,2
203113,1,1,2
203114,1,1,2
203115,1,1,2
203116,1,1,2
203117,1,1,2
203118,1,1,2
203119,0,,0
203120,1,,1
203121,1,1,2
203122,1,1,2
203123,1,1,2
203124,1,1,2
203125,1,1,2
203126,1,1,2
203127,1,1,2
203128,1,,1
203129,1,1,2
203130,1,1,2
203131,1,,1
203132,1,,1
203133,1,,1
203134,1,,1
203135,1,,1
203136,1,,1
203137,1,1,2
203138,1,1,2
203139,1,1,2
203140,1,1,2
203141,1,1,2
203142,1,1,2
203143,1,1,2
203144,1,1,2
203145,1,1,2
203146,1,1,2
203147,1,1,2
203148,1,1,2
203149,1,1,2
203150,1,1,2
203151,1,1,2
203152,1,1,2
203153,1,1,2
203154,1,1,2
203155,1,1,2
203156,1,1,2
203157,1,1,2
203158,1,1,2
203159,1,1,2
203160,1,1,2
203161,1,1,2
203162,1,1,2
203163,0,,0
203164,1,,1
203165,1,,1
203166,1,,1
203167,1,,1
203168,1,,1
203169,1,,1
203170,1,,1
203171,1,,1
203172,1,,1
203173,1,,1
203174,1,1,2
203175,0,,0
203176,0,,0
203177,1,,1
203178,0,,0
203179,1,1,2
203180,1,1,2
203181,1,1,2
203182,1,1,2
203183,1,1,2
203184,1,,1
203185,1,1,2
203186,1,1,2
203187,1,1,2
203188,1,1,2
203189,1,1,2
203190,1,1,2
203191,1,1,2
203192,1,1,2
203193,1,1,2
203194,1,1,2
203195,1,1,2
203196,1,1,2
203197,1,1,2
203198,1,1,2
203199,1,1,2
203200,1,1,2
203201,1,1,2
203202,1,1,2
203203,1,1,2
203204,1,1,2
203205,1,1,2
203206,1,1,2
203207,1,1,2
203208,1,1,2
203209,1,1,2
203210,1,1,2
203211,1,1,2
203213,1,1,2
203214,1,1,2
203215,1,1,2
203216,1,1,2
203217,1,1,2
203218,1,1,2
203219,1,1,2
203220,1,1,2
203221,1,1,2
203222,1,1,2
203223,1,1,2
203224,1,1,2
203225,1,1,2
203226,1,1,2
203227,1,1,2
203228,1,1,2
203229,1,1,2
203230,1,1,2
203231,1,1,2
203232,1,1,2
203233,1,1,2
203234,1,1,2
203235,1,1,2
203236,1,1,2
203237,1,1,2
203238,1,1,2
203239,1,1,2
203240,1,1,2
203241,1,1,2
203242,1,1,2
203243,1,1,2
203244,1,1,2
203245,1,1,2
203246,1,1,2
203247,1,1,2
203248,1,1,2
203249,1,1,2
203250,1,1,2
203251,1,1,2
203252,1,1,2
203253,1,1,2
203254,1,1,2
203255,1,1,2
203256,1,1,2
203257,1,1,2
203259,1,1,2
203260,1,1,2
203261,1,1,2
203262,1,1,2
203263,1,1,2
203264,1,1,2
203265,1,1,2
203266,1,1,2
203267,1,1,2
203268,1,1,2
203269,1,1,2
203270,1,1,2
203271,1,1,2
203272,1,1,2
203273,1,1,2
203274,1,,1
203275,1,1,2
203276,1,1,2
203277,1,1,2
203278,1,1,2
203279,1,1,2
203280,1,1,2
203281,1,1,2
203282,1,1,2
203283,1,1,2
203284,1,1,2
203285,1,1,2
203286,1,1,2
203287,1,1,2
203288,1,1,2
203289,1,1,2
203290,1,1,2
203291,1,1,2
203292,1,1,2
203293,1,1,2
203294,1,1,2
203295,1,1,2
203296,1,1,2
203297,1,1,2
203298,1,1,2
203299,1,1,2
